City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
382,Areosa,PT,2022-02-01 22:12:38,41.7178,-8.8571,59.56,72,0,6.35
383,Tezu,IN,2022-02-01 22:12:38,27.9167,96.1667,52.9,90,100,2.28
384,Sakakah,SA,2022-02-01 22:12:39,29.9697,40.2064,47.55,49,0,7.4
385,Nelson Bay,AU,2022-02-01 22:12:39,-32.7167,152.15,75.0,91,100,1.99
386,Pevek,RU,2022-02-01 22:12:16,69.7008,170.3133,-10.57,82,99,3.91
387,Gillette,US,2022-02-01 22:11:14,44.2911,-105.5022,19.87,47,0,4.61
388,Christchurch,NZ,2022-02-01 22:08:40,-43.5333,172.6333,76.03,74,40,1.99
389,Northam,GB,2022-02-01 22:12:39,51.0333,-4.2167,51.39,95,100,15.59
390,Vilcun,CL,2022-02-01 22:12:40,-38.65,-72.2333,72.34,33,0,9.1
391,Najran,SA,2022-02-01 22:12:40,17.4924,44.1277,63.75,38,3,3.58
392,Mosquera,CO,2022-02-01 22:12:40,4.7059,-74.2302,62.69,59,40,11.5
393,Altamira,BR,2022-02-01 22:12:41,-3.2033,-52.2064,73.74,96,90,3.69
394,Anshun,CN,2022-02-01 22:12:41,26.25,105.9333,29.39,90,100,9.73
395,Samana,DO,2022-02-01 22:12:41,19.2056,-69.3369,74.75,82,9,9.69
396,Waipawa,NZ,2022-02-01 22:12:42,-41.4122,175.5153,70.43,48,100,9.06
397,Kuah,MY,2022-02-01 22:12:42,6.3265,99.8432,79.72,77,98,10.31
398,Yulin,CN,2022-02-01 22:12:42,22.6333,110.15,50.29,91,98,5.57
399,Sangar,RU,2022-02-01 22:12:43,63.9242,127.4739,-32.53,99,100,2.37
400,Ardakan,IR,2022-02-01 22:12:43,32.31,54.0175,41.05,73,0,4.7
401,Naze,JP,2022-02-01 22:12:43,28.3667,129.4833,56.32,71,100,9.37
402,Progreso,MX,2022-02-01 22:12:44,21.2833,-89.6667,86.11,56,11,13.06
403,George,ZA,2022-02-01 22:12:44,-33.963,22.4617,67.55,100,100,5.75
404,Tecoanapa,MX,2022-02-01 22:13:44,16.5167,-98.75,82.44,59,0,13.11
405,Port Macquarie,AU,2022-02-01 22:13:45,-31.4333,152.9167,80.89,86,100,7.23
406,Camacha,PT,2022-02-01 22:13:45,33.0833,-16.3333,62.53,88,20,19.57
407,Villa Del Rosario,CO,2022-02-01 22:13:45,7.8339,-72.4742,80.98,57,40,10.36
408,Kailua,US,2022-02-01 22:13:46,21.4022,-157.7394,82.38,68,75,11.5
409,Vila Velha,BR,2022-02-01 22:13:08,-20.3297,-40.2925,81.95,84,20,1.14
410,Marang,MY,2022-02-01 22:13:46,5.2056,103.2059,75.18,89,65,0.65
411,Shaunavon,CA,2022-02-01 22:13:46,49.6501,-108.4181,-4.09,88,100,12.82
412,Korla,CN,2022-02-01 22:13:47,41.7597,86.1469,22.55,47,16,1.92
413,Marawi,PH,2022-02-01 22:13:47,7.9986,124.2928,62.65,94,100,1.19
414,Codrington,AU,2022-02-01 22:13:47,-38.2667,141.9667,57.51,58,65,13.67
415,Fare,PF,2022-02-01 22:13:48,-16.7,-151.0167,80.47,76,0,20.49
416,Bairiki,KI,2022-02-01 22:13:48,1.3292,172.9752,86.0,70,20,6.91
417,Manacor,ES,2022-02-01 22:13:48,39.5696,3.2096,54.39,67,4,5.21
418,Nalbari,IN,2022-02-01 22:13:49,26.4456,91.4354,54.07,93,92,8.3
419,San-Pedro,CI,2022-02-01 22:13:49,4.7485,-6.6363,78.87,86,100,5.37
420,Bhatkal,IN,2022-02-01 22:13:49,13.9667,74.5667,74.12,70,3,3.65
421,Pithora,IN,2022-02-01 22:13:49,21.2667,82.5167,58.69,38,0,3.83
422,Ust-Karsk,RU,2022-02-01 22:12:11,52.7011,118.8077,-24.48,100,67,1.74
423,Zaria,NG,2022-02-01 22:13:50,11.1113,7.7227,61.02,18,0,8.46
424,Veraval,IN,2022-02-01 22:13:50,20.9,70.3667,69.39,70,2,7.18
425,Pasighat,IN,2022-02-01 22:13:51,28.0667,95.3333,54.99,88,100,1.32
426,Arman,RU,2022-02-01 22:13:51,59.7,150.1667,-1.21,80,52,12.39
427,Bhachau,IN,2022-02-01 22:13:51,23.2833,70.35,68.23,46,0,4.14
428,Sioux Lookout,CA,2022-02-01 22:13:52,50.1001,-91.917,6.87,85,100,12.66
429,Omboue,GA,2022-02-01 22:13:52,-1.5746,9.2618,78.31,86,70,6.89
430,Farah,AF,2022-02-01 22:13:19,32.5,62.5,45.34,66,66,3.69
431,Chimbarongo,CL,2022-02-01 22:13:52,-34.7,-71.05,80.98,28,85,13.85
432,Maxixe,MZ,2022-02-01 22:13:05,-23.8597,35.3472,75.36,80,1,4.79
433,Nanakuli,US,2022-02-01 22:13:53,21.3906,-158.1547,82.35,54,0,11.5
434,Lasa,IT,2022-02-01 22:13:53,46.6166,10.7002,37.02,94,100,8.5
435,Sonoita,MX,2022-02-01 22:13:54,31.85,-112.8333,72.54,17,92,16.71
436,Khani,GE,2022-02-01 22:13:54,41.9563,42.9566,31.57,75,99,9.33
437,Kuryk,KZ,2022-02-01 22:13:54,43.2,51.65,40.77,67,0,6.4
438,Alekseyevka,RU,2022-02-01 22:13:55,50.6309,38.6903,12.13,100,68,5.46
439,Omsukchan,RU,2022-02-01 22:13:55,62.5333,155.8,-4.54,95,100,5.12
440,Dekalb,US,2022-02-01 22:13:55,33.7504,-84.2333,60.69,37,0,8.55
441,Monster,NL,2022-02-01 22:13:55,52.0258,4.175,49.01,82,20,15.01
442,Latur,IN,2022-02-01 22:13:56,18.4,76.5833,65.91,25,0,5.82
443,Laguna,US,2022-02-01 22:13:56,38.421,-121.4238,62.44,28,0,10.0
444,Sanok,PL,2022-02-01 22:13:56,49.5557,22.2056,31.42,100,99,14.99
445,Zhigansk,RU,2022-02-01 22:13:57,66.7697,123.3711,-28.25,99,89,9.26
446,Garmsar,IR,2022-02-01 22:13:57,35.2182,52.3409,38.3,66,3,1.59
447,Johi,PK,2022-02-01 22:13:57,26.6921,67.6133,66.51,34,0,2.42
448,Trairi,BR,2022-02-01 22:13:58,-3.2778,-39.2689,80.1,78,100,11.79
449,Sakti,IN,2022-02-01 22:14:58,22.0333,82.9667,59.65,37,0,2.51
450,Wenatchee,US,2022-02-01 22:14:58,47.4235,-120.3103,44.42,65,0,3.0
451,Suruc,TR,2022-02-01 22:14:59,36.9761,38.425,44.8,79,99,5.91
452,Nome,US,2022-02-01 22:14:59,64.5011,-165.4064,19.47,53,0,21.85
453,Cururupu,BR,2022-02-01 22:14:59,-1.8283,-44.8683,75.67,94,81,3.87
454,Nantucket,US,2022-02-01 22:15:00,41.2835,-70.0995,37.51,72,100,8.05
455,Jiutai,CN,2022-02-01 22:15:00,44.1525,125.8328,-0.06,93,6,6.8
456,Baykit,RU,2022-02-01 22:15:00,61.67,96.37,-9.13,100,100,0.81
457,Ayabaca,PE,2022-02-01 22:15:01,-4.6398,-79.7149,55.74,71,87,5.53
458,Berdigestyakh,RU,2022-02-01 22:15:01,62.0989,126.6992,-19.1,95,100,7.9
459,Cowra,AU,2022-02-01 22:15:01,-33.8333,148.6833,73.27,56,87,6.04
460,Atlantic City,US,2022-02-01 22:15:02,39.3643,-74.4229,37.38,78,0,11.5
461,Yerbogachen,RU,2022-02-01 22:12:11,61.2767,108.0108,-30.15,100,43,1.68
462,Kundgol,IN,2022-02-01 22:15:02,15.25,75.25,67.35,36,9,2.26
463,Fortuna,US,2022-02-01 22:12:19,40.5982,-124.1573,56.43,59,0,7.0
464,Linxia,CN,2022-02-01 22:15:02,35.6003,103.2064,13.86,81,100,2.59
465,Gimli,CA,2022-02-01 22:10:03,50.6336,-96.9907,0.12,92,100,21.77
466,Piacabucu,BR,2022-02-01 22:15:03,-10.4056,-36.4344,79.95,72,4,10.07
467,Koppies,ZA,2022-02-01 22:15:03,-27.2418,27.5742,66.78,41,49,6.17
468,Jamiltepec,MX,2022-02-01 22:15:04,16.2833,-97.8167,82.62,43,1,10.04
469,Tashtyp,RU,2022-02-01 22:15:04,52.7939,89.8983,-3.69,100,97,0.51
470,Pontian Kecil,MY,2022-02-01 22:15:04,1.4801,103.3899,77.38,92,36,4.05
471,Ugoofaaru,MV,2022-02-01 22:15:04,5.6667,73.0,81.82,77,4,14.5
472,Cabo San Lucas,MX,2022-02-01 22:13:09,22.8909,-109.9124,76.6,55,0,7.0
473,Vostok,RU,2022-02-01 22:15:05,46.4856,135.8833,-8.63,99,100,4.61
474,Eau Claire,US,2022-02-01 22:15:05,44.8114,-91.4985,22.17,60,0,11.01
475,Chelno-Vershiny,RU,2022-02-01 22:15:06,54.4333,51.1,26.96,95,100,14.34
476,Kununurra,AU,2022-02-01 22:15:06,-15.7667,128.7333,78.78,89,75,6.91
477,Mareeba,AU,2022-02-01 22:15:06,-17.0,145.4333,81.32,94,74,4.68
478,Firminopolis,BR,2022-02-01 22:15:07,-16.5819,-50.305,70.16,94,99,4.47
479,Vallenar,CL,2022-02-01 22:15:07,-28.5708,-70.7581,77.11,40,4,7.76
480,Puerto Escondido,MX,2022-02-01 22:15:07,15.85,-97.0667,85.03,61,20,12.66
481,Izazi,TZ,2022-02-01 22:15:08,-7.2,35.7333,67.77,96,96,2.62
482,Innisfail,AU,2022-02-01 22:15:08,-17.5333,146.0333,78.6,86,100,1.57
483,Canavieiras,BR,2022-02-01 22:15:09,-15.675,-38.9472,79.11,83,1,6.24
484,Namibe,AO,2022-02-01 22:15:09,-15.1961,12.1522,72.73,71,42,12.37
485,Port Hardy,CA,2022-02-01 22:15:10,50.6996,-127.4199,41.18,75,75,8.05
486,Blagoveshchenka,RU,2022-02-01 22:15:10,52.8333,79.8667,9.41,96,100,6.76
487,Honningsvag,NO,2022-02-01 22:15:10,70.9821,25.9704,25.92,59,74,15.52
488,Tashla,RU,2022-02-01 22:15:11,51.7716,52.7427,29.55,92,100,13.6
489,Kushima,JP,2022-02-01 22:15:11,31.4583,131.2333,39.24,67,88,4.81
490,Ewa Beach,US,2022-02-01 22:15:11,21.3156,-158.0072,82.35,52,0,13.0
491,Tagusao,PH,2022-02-01 22:15:12,9.1924,117.8141,77.14,84,100,5.73
492,Misratah,LY,2022-02-01 22:15:12,32.3754,15.0925,55.42,57,55,31.63
493,Bartica,GY,2022-02-01 22:15:12,6.4,-58.6167,80.92,92,98,3.56
494,Sukumo,JP,2022-02-01 22:15:13,32.9333,132.7333,33.26,73,1,5.23
495,Vao,NC,2022-02-01 22:15:13,-22.6667,167.4833,77.88,82,45,15.88
496,Kloulklubed,PW,2022-02-01 22:15:13,7.0419,134.2556,81.1,78,100,19.17
497,Ziro,IN,2022-02-01 22:15:14,27.6333,93.8333,34.45,97,99,2.39
498,Chute-Aux-Outardes,CA,2022-02-01 22:16:14,49.1168,-68.399,3.51,78,20,0.0
499,Dali,CN,2022-02-01 22:16:14,25.7,100.1833,37.36,85,2,4.18
500,Shalakusha,RU,2022-02-01 22:16:15,62.2247,40.2539,14.25,96,100,3.62
501,Abeche,TD,2022-02-01 22:16:15,13.8292,20.8324,66.09,18,0,7.05
502,Bousse,BF,2022-02-01 22:16:15,12.6606,-1.8922,72.97,9,79,9.73
503,Utran,IN,2022-02-01 22:16:16,21.2333,72.8667,69.15,54,8,2.93
504,Oneonta,US,2022-02-01 22:16:16,42.4529,-75.0638,32.4,61,58,9.62
505,Abu Kamal,SY,2022-02-01 22:16:16,34.4506,40.9171,48.97,61,1,8.77
506,Rockland,US,2022-02-01 22:16:17,41.1668,-74.0496,35.73,69,63,1.57
507,Bonthe,SL,2022-02-01 22:16:17,7.5264,-12.505,77.97,88,64,6.8
508,Kodiak,US,2022-02-01 22:16:17,57.79,-152.4072,38.71,93,100,8.05
509,Barcelos,PT,2022-02-01 22:16:18,41.5388,-8.6151,60.94,72,0,5.84
510,Beihai,CN,2022-02-01 22:16:18,21.4833,109.1,53.33,91,100,14.07
511,Kaseda,JP,2022-02-01 22:16:18,31.4167,130.3167,38.43,61,86,11.07
512,Gigmoto,PH,2022-02-01 22:16:19,13.7796,124.39,76.91,88,100,14.83
513,Quatre Cocos,MU,2022-02-01 22:16:19,-20.2078,57.7625,79.09,92,100,29.89
514,Pasni,PK,2022-02-01 22:16:19,25.2631,63.471,71.35,77,0,10.69
515,Harper,LR,2022-02-01 22:16:19,4.375,-7.7169,79.34,80,51,6.49
516,Myitkyina,MM,2022-02-01 22:16:20,25.3833,97.4,51.19,98,65,2.82
517,Miri,MY,2022-02-01 22:16:20,4.4148,114.0089,75.34,100,40,0.0
518,Santa Maria,BR,2022-02-01 22:16:20,-29.6842,-53.8069,87.84,30,0,5.32
519,Kaspiysk,RU,2022-02-01 22:16:21,42.8816,47.6392,26.78,93,24,6.71
520,Paka,MY,2022-02-01 22:16:21,4.6374,103.4368,73.33,94,57,0.0
521,Meulaboh,ID,2022-02-01 22:16:21,4.1363,96.1285,75.16,88,91,4.07
522,Mimongo,GA,2022-02-01 22:16:22,-1.6195,11.6068,69.76,96,62,2.1
523,Majene,ID,2022-02-01 22:16:22,-3.5403,118.9707,77.94,84,100,3.67
524,Surt,LY,2022-02-01 22:16:22,31.2089,16.5887,56.12,54,36,24.72
525,Nuuk,GL,2022-02-01 22:16:23,64.1835,-51.7216,9.21,85,100,6.91
526,Kamaishi,JP,2022-02-01 22:16:23,39.2667,141.8833,30.56,70,40,6.89
527,Emborion,GR,2022-02-01 22:16:23,40.4833,21.55,33.84,96,100,5.35
528,Kozluk,TR,2022-02-01 22:16:24,38.1938,41.4885,35.85,79,71,6.35
529,Magdalena,PH,2022-02-01 22:16:24,14.1999,121.429,75.18,87,78,7.72
530,Turukhansk,RU,2022-02-01 22:16:24,65.8167,87.9833,7.65,95,100,8.77
531,Blagoveshchensk,RU,2022-02-01 22:16:25,50.2667,127.5333,-3.39,65,0,4.47
532,Anloga,GH,2022-02-01 22:16:25,5.7947,0.8973,80.33,73,1,8.86
533,Vanimo,PG,2022-02-01 22:16:25,-2.6741,141.3028,76.89,85,100,5.1
534,San Quintin,MX,2022-02-01 22:16:26,30.4833,-115.95,61.52,64,52,12.24
535,Tadine,NC,2022-02-01 22:16:26,-21.55,167.8833,80.64,80,67,12.71
536,Kutum,SD,2022-02-01 22:16:26,14.2,24.6667,57.6,22,5,6.58
537,Gazojak,TM,2022-02-01 22:16:27,41.1875,61.4036,36.95,75,100,9.26
538,Luanda,AO,2022-02-01 22:12:40,-8.8368,13.2343,77.0,78,0,8.05
539,La Cumbre,AR,2022-02-01 22:16:27,-30.982,-64.4914,80.65,54,23,8.01
540,Fort-Shevchenko,KZ,2022-02-01 22:16:28,44.5086,50.263,36.23,90,4,8.9
541,Wangou,CN,2022-02-01 22:16:28,42.0623,126.9127,-6.41,98,68,3.22
542,Manturovo,RU,2022-02-01 22:16:28,58.3353,44.7619,24.64,95,100,8.93
543,Tocopilla,CL,2022-02-01 22:15:22,-22.092,-70.1979,69.78,67,18,7.0
544,Lewiston,US,2022-02-01 22:16:29,44.1003,-70.2148,27.52,61,100,5.75
545,Acari,PE,2022-02-01 22:17:29,-15.4311,-74.6158,77.47,65,31,9.89
546,Pitanga,BR,2022-02-01 22:17:29,-24.7572,-51.7614,67.15,88,80,1.63
547,Pacific Grove,US,2022-02-01 22:17:30,36.6177,-121.9166,62.58,38,0,1.99
548,Komsomolskiy,UZ,2022-02-01 22:17:30,40.4272,71.7189,30.92,74,100,0.0
549,Kargasok,RU,2022-02-01 22:17:30,59.0556,80.8572,19.04,95,100,8.23
550,Pandan Niog,PH,2022-02-01 22:17:31,6.2282,120.5631,81.54,79,95,12.62
551,Aklavik,CA,2022-02-01 22:17:31,68.2191,-135.0107,-10.37,77,75,2.3
552,Pauini,BR,2022-02-01 22:17:31,-7.7136,-66.9764,76.82,91,95,2.28
553,Aykhal,RU,2022-02-01 22:17:32,66.0,111.5,-22.41,100,10,3.29
554,Santa Marta,CO,2022-02-01 22:15:44,11.2408,-74.199,89.35,62,9,8.99
555,Tak Bai,TH,2022-02-01 22:17:32,6.2595,102.0546,78.78,94,64,6.4
556,Mackay,AU,2022-02-01 22:15:10,-21.15,149.2,85.68,78,100,5.91
557,Lae,PG,2022-02-01 22:17:33,-6.7221,146.9847,77.67,85,100,9.91
558,Axim,GH,2022-02-01 22:17:33,4.8699,-2.2405,79.65,83,100,6.2
559,Grand Baie,MU,2022-02-01 22:17:33,-20.0182,57.5802,79.45,87,100,11.99
560,Pokhara,NP,2022-02-01 22:17:34,28.2333,83.9833,46.8,64,12,5.75
561,Ilo,PE,2022-02-01 22:17:34,-17.6394,-71.3375,71.71,74,93,8.37
562,Agadez,NE,2022-02-01 22:17:34,19.75,10.25,53.13,23,3,1.45
563,Jinchang,CN,2022-02-01 22:17:35,38.4953,102.1739,18.19,38,50,2.3
564,Porto Novo,BJ,2022-02-01 22:17:35,6.4965,2.6036,80.42,70,30,6.13
565,Kampong Cham,KH,2022-02-01 22:13:17,11.9934,105.4635,72.88,85,60,3.09
566,Ginda,IN,2022-02-01 22:17:35,30.6945,78.4932,37.89,31,2,5.99
567,Palmer,US,2022-02-01 22:17:36,42.1584,-72.3287,33.49,64,75,0.0
568,Katherine,AU,2022-02-01 22:17:36,-14.4667,132.2667,77.32,83,40,8.05
569,Balsas,BR,2022-02-01 22:15:09,-7.5325,-46.0356,75.97,84,96,4.7
570,Praia Da Vitoria,PT,2022-02-01 22:17:36,38.7333,-27.0667,59.25,82,40,12.66
571,Sorong,ID,2022-02-01 22:17:37,-0.8833,131.25,78.87,78,100,5.59
572,Bad Frankenhausen,DE,2022-02-01 22:17:37,51.35,11.1,43.68,72,92,5.99
573,Aguililla,MX,2022-02-01 22:17:37,18.7333,-102.7333,85.23,23,0,2.71
574,Stornoway,GB,2022-02-01 22:17:38,58.2093,-6.3865,42.76,85,100,1.01
575,Hede,CN,2022-02-01 22:17:38,33.7681,120.2517,32.41,63,100,4.72
